season,team,projection_cutoff,expected_opening_caller_id,eligible_at_cutoff,unknown_reason,fact_known_date,evidence_source_url,evidence_publisher,evidence_source_raw_date,evidence_source_date,evidence_source_precision,evidence_source_upper_bound,evidence_source_class,evidence_statement,conflict_status,n_evidence_items,attributing_source_key,attributing_source_upper_bound,attributing_source_precision,attributing_source_clears_cutoff,recovered_by_targeted_research,research_status,research_complete,retrospective_opening_caller_id,expectation_matched_actual
2021,LV,2021-09-08,jon_gruden,True,,2021-06-09,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-entering-2021-season,PFF,"Posted Jun 9, 2021 6:15 am EDT",2021-06-09,exact_day,2021-06-09,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Jon Gruden as the LV play caller entering 2021.,none,1,yardbarker2021,2021-10-18,exact_day,False,True,recovered_eligible,True,jon_gruden,True
2021,MIA,2021-09-08,,False,unresolved_historical_attribution,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,,
2021,MIN,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,klint_kubiak,
2021,NE,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,josh_mcdaniels,
2021,NO,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,sean_payton,
2021,NYG,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,jason_garrett,
2021,NYJ,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,mike_lafleur,
2021,PHI,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,nick_sirianni,
2021,PIT,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,matt_canada,
2021,SEA,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,shane_waldron,
2021,SF,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,kyle_shanahan,
2021,TB,2021-09-08,byron_leftwich,True,,2021-06-09,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-entering-2021-season,PFF,"Posted Jun 9, 2021 6:15 am EDT",2021-06-09,exact_day,2021-06-09,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Byron Leftwich as the TB play caller entering 2021.,none,1,yardbarker2021,2021-10-18,exact_day,False,True,recovered_eligible,True,byron_leftwich,True
2021,TEN,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,todd_downing,
2021,WAS,2021-09-08,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2021,2021-10-18,exact_day,False,False,not_individually_researched,False,scott_turner,
2022,ARI,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,kliff_kingsbury,
2022,ATL,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,arthur_smith,
2022,BAL,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,greg_roman,
2022,BUF,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,ken_dorsey,
2022,CAR,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,ben_mcadoo,
2022,CHI,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,luke_getsy,
2022,CIN,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,zac_taylor,
2022,CLE,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,kevin_stefanski,
2022,DAL,2022-09-07,kellen_moore,True,,2022-06-16,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-2022,PFF,"Posted Jun 16, 2022 5:45 am EDT",2022-06-16,exact_day,2022-06-16,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Kellen Moore as the DAL play caller ahead of 2022.,none,1,yardbarker2022,2022-12-05,exact_day,False,True,recovered_eligible,True,kellen_moore,True
2022,DEN,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,nathaniel_hackett,
2022,DET,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,ben_johnson,
2022,GB,2022-09-07,matt_lafleur,True,,2022-06-16,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-2022,PFF,"Posted Jun 16, 2022 5:45 am EDT",2022-06-16,exact_day,2022-06-16,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Matt Lafleur as the GB play caller ahead of 2022.,none,1,yardbarker2022,2022-12-05,exact_day,False,True,recovered_eligible,True,matt_lafleur,True
2022,HOU,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,pep_hamilton,
2022,IND,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,frank_reich,
2022,JAX,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,doug_pederson,
2022,KC,2022-09-07,andy_reid,True,,2022-06-16,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-2022,PFF,"Posted Jun 16, 2022 5:45 am EDT",2022-06-16,exact_day,2022-06-16,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Andy Reid as the KC play caller ahead of 2022.,none,1,yardbarker2022,2022-12-05,exact_day,False,True,recovered_eligible,True,andy_reid,True
2022,LA,2022-09-07,sean_mcvay,True,,2022-06-16,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-2022,PFF,"Posted Jun 16, 2022 5:45 am EDT",2022-06-16,exact_day,2022-06-16,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Sean Mcvay as the LA play caller ahead of 2022.,none,1,yardbarker2022,2022-12-05,exact_day,False,True,recovered_eligible,True,sean_mcvay,True
2022,LAC,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,joe_lombardi,
2022,LV,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,josh_mcdaniels,
2022,MIA,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,mike_mcdaniel,
2022,MIN,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,kevin_oconnell,
2022,NE,2022-09-07,,False,unresolved_historical_attribution,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,,
2022,NO,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,pete_carmichael,
2022,NYG,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,mike_kafka,
2022,NYJ,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,mike_lafleur,
2022,PHI,2022-09-07,,False,unresolved_historical_attribution,,,,,,,,,,none,0,cbs2022phi,,missing,False,False,not_individually_researched,False,,
2022,PIT,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,matt_canada,
2022,SEA,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,shane_waldron,
2022,SF,2022-09-07,kyle_shanahan,True,,2022-06-16,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-2022,PFF,"Posted Jun 16, 2022 5:45 am EDT",2022-06-16,exact_day,2022-06-16,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Kyle Shanahan as the SF play caller ahead of 2022.,none,1,yardbarker2022,2022-12-05,exact_day,False,True,recovered_eligible,True,kyle_shanahan,True
2022,TB,2022-09-07,byron_leftwich,True,,2022-06-16,https://www.pff.com/news/nfl-ranking-best-offensive-play-callers-2022,PFF,"Posted Jun 16, 2022 5:45 am EDT",2022-06-16,exact_day,2022-06-16,preseason_publication,PFF's preseason ranking of the NFL's best offensive PLAY CALLERS names Byron Leftwich as the TB play caller ahead of 2022.,none,1,yardbarker2022,2022-12-05,exact_day,False,True,recovered_eligible,True,byron_leftwich,True
2022,TEN,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,todd_downing,
2022,WAS,2022-09-07,,False,post_cutoff_evidence_only,,,,,,,,,,none,0,yardbarker2022,2022-12-05,exact_day,False,False,not_individually_researched,False,scott_turner,
2023,ARI,2023-09-06,drew_petzing,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,drew_petzing,True
2023,ATL,2023-09-06,arthur_smith,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,arthur_smith,True
2023,BAL,2023-09-06,todd_monken,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,todd_monken,True
2023,BUF,2023-09-06,ken_dorsey,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,ken_dorsey,True
2023,CAR,2023-09-06,frank_reich,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,frank_reich,True
2023,CHI,2023-09-06,luke_getsy,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,luke_getsy,True
2023,CIN,2023-09-06,zac_taylor,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,zac_taylor,True
2023,CLE,2023-09-06,kevin_stefanski,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,kevin_stefanski,True
2023,DAL,2023-09-06,mike_mccarthy,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,mike_mccarthy,True
2023,DEN,2023-09-06,sean_payton,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,sean_payton,True
2023,DET,2023-09-06,ben_johnson,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,ben_johnson,True
2023,GB,2023-09-06,matt_lafleur,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,matt_lafleur,True
2023,HOU,2023-09-06,bobby_slowik,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,bobby_slowik,True
2023,IND,2023-09-06,shane_steichen,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,shane_steichen,True
2023,JAX,2023-09-06,doug_pederson,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,doug_pederson,True
2023,KC,2023-09-06,andy_reid,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,andy_reid,True
2023,LA,2023-09-06,sean_mcvay,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,sean_mcvay,True
2023,LAC,2023-09-06,kellen_moore,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,kellen_moore,True
2023,LV,2023-09-06,josh_mcdaniels,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,josh_mcdaniels,True
2023,MIA,2023-09-06,mike_mcdaniel,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,mike_mcdaniel,True
2023,MIN,2023-09-06,kevin_oconnell,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,kevin_oconnell,True
2023,NE,2023-09-06,bill_obrien,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,bill_obrien,True
2023,NO,2023-09-06,pete_carmichael,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,pete_carmichael,True
2023,NYG,2023-09-06,mike_kafka,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,mike_kafka,True
2023,NYJ,2023-09-06,nathaniel_hackett,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,nathaniel_hackett,True
2023,PHI,2023-09-06,brian_johnson,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,brian_johnson,True
2023,PIT,2023-09-06,matt_canada,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,matt_canada,True
2023,SEA,2023-09-06,shane_waldron,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,shane_waldron,True
2023,SF,2023-09-06,kyle_shanahan,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,kyle_shanahan,True
2023,TB,2023-09-06,dave_canales,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,dave_canales,True
2023,TEN,2023-09-06,tim_kelly,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,tim_kelly,True
2023,WAS,2023-09-06,eric_bieniemy,True,,2023-08-23,https://www.espn.com/nfl/story/_/id/38108724/key-intel-all-32-nfl-playcallers-including-mike-mccarthy,ESPN,2023-08-23,2023-08-23,exact_day,2023-08-23,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2023,2023-08-23,exact_day,True,False,recovered_eligible,True,eric_bieniemy,True
2024,ARI,2024-09-04,drew_petzing,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,drew_petzing,True
2024,ATL,2024-09-04,zac_robinson,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,zac_robinson,True
2024,BAL,2024-09-04,todd_monken,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,todd_monken,True
2024,BUF,2024-09-04,joe_brady,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,joe_brady,True
2024,CAR,2024-09-04,dave_canales,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,dave_canales,True
2024,CHI,2024-09-04,shane_waldron,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,shane_waldron,True
2024,CIN,2024-09-04,zac_taylor,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,zac_taylor,True
2024,CLE,2024-09-04,kevin_stefanski,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,kevin_stefanski,True
2024,DAL,2024-09-04,mike_mccarthy,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,mike_mccarthy,True
2024,DEN,2024-09-04,sean_payton,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,sean_payton,True
2024,DET,2024-09-04,ben_johnson,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,ben_johnson,True
2024,GB,2024-09-04,matt_lafleur,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,matt_lafleur,True
2024,HOU,2024-09-04,bobby_slowik,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,bobby_slowik,True
2024,IND,2024-09-04,shane_steichen,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,shane_steichen,True
2024,JAX,2024-09-04,press_taylor,True,,2024-08-30,https://www.espn.com/nfl/story/_/id/41018846/nfl-playcallers-32-teams-mike-mcdaniel-sean-mcvay-nathaniel-hackett,ESPN,2024-08-30,2024-08-30,exact_day,2024-08-30,attributing_source,"Attributing source, published before the cutoff.",none,1,espn2024,2024-08-30,exact_day,True,False,recovered_eligible,True,press_taylor,True
