player_id,season,team,team_qb_quality,team_qb_delta
00-0034317,2020,CAR,-0.039991622906920155,
00-0034339,2020,JAX,0.4286737063935103,
00-0034348,2020,DEN,0.4847114280258383,-0.1000690035986575
00-0034653,2020,PHI,1.1145711160448764,-0.17594011146277855
00-0034660,2020,LV,1.3672240431735052,1.3744314529981005
00-0034867,2020,DAL,0.2532123196034422,-0.8608129688775097
00-0035120,2020,,,
00-0035341,2020,CIN,,
00-0035432,2020,,,
00-0035500,2020,,,
00-0035593,2020,,,
00-0035639,2020,IND,0.8579907600345468,
00-0035789,2020,ATL,1.0110154420935813,-1.7588828127493579
00-0035838,2020,SF,,
00-0035864,2020,DEN,0.4847114280258383,-0.1000690035986575
00-0036355,2021,LAC,2.537393365922223,
00-0034857,2021,BUF,3.794997087739004,3.03363408287556
00-0035228,2021,ARI,2.326525298630981,1.4180652596813204
00-0034796,2021,BAL,2.537281393241249,-2.19836527940878
00-0019596,2021,TB,2.6594501022350325,1.7948396238074842
00-0023459,2021,GB,3.94816389936156,2.615930476795894
00-0036389,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0033077,2021,DAL,3.4401154641223863,3.186903144518944
00-0029604,2021,MIN,2.088007938742515,0.5025562958331538
00-0033873,2021,KC,3.9605570793467075,1.0454216110114483
00-0029263,2021,SEA,2.5331072747114054,0.22923730734660897
00-0031503,2021,NO,,
00-0036442,2021,CIN,1.4123838107888096,
00-0026498,2021,LA,1.1160450122033474,0.20954015732556686
00-0035710,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0032950,2021,IND,-0.40418903957684504,-1.262179799611392
00-0032156,2021,NO,,
00-0029701,2021,TEN,2.9770087596336623,0.7766546257376405
00-0031237,2021,DEN,0.8743815978620189,0.3896701698361806
00-0031280,2021,LV,1.3250137085460394,-0.04221033462746582
00-0036212,2021,MIA,-0.2565779043948795,
00-0031800,2021,WAS,,
00-0033106,2021,DET,0.7440339791117545,-1.964728382965628
00-0028118,2021,HOU,,
00-0030565,2021,SEA,2.5331072747114054,0.22923730734660897
00-0026143,2021,ATL,1.3977420044931879,0.38672656239960657
00-0034869,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0034855,2021,CLE,1.3617873901920956,1.3171088962527668
00-0022924,2021,PIT,1.339969989554994,3.8909462422018635
00-0031345,2021,SF,0.3885898256738174,
00-0036972,2021,NE,,
00-0036898,2021,HOU,,
00-0035993,2021,BAL,2.537281393241249,-2.19836527940878
00-0036971,2021,JAX,,
00-0037013,2021,NYJ,,
00-0026300,2021,BAL,2.537281393241249,-2.19836527940878
00-0034401,2021,NYJ,,
00-0037012,2021,SF,0.3885898256738174,
00-0027939,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0036945,2021,CHI,,
00-0027973,2021,CHI,,
00-0035704,2021,DEN,0.8743815978620189,0.3896701698361806
00-0035289,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0033119,2021,MIA,-0.2565779043948795,
00-0027688,2021,ARI,2.326525298630981,1.4180652596813204
00-0030520,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0034177,2021,DET,0.7440339791117545,-1.964728382965628
00-0033662,2021,DAL,3.4401154641223863,3.186903144518944
00-0028986,2021,CLE,1.3617873901920956,1.3171088962527668
00-0036197,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0036264,2021,GB,3.94816389936156,2.615930476795894
00-0033275,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0026625,2021,NE,,
00-0032434,2021,CIN,1.4123838107888096,
00-0032268,2021,LV,1.3250137085460394,-0.04221033462746582
00-0033869,2021,BUF,3.794997087739004,3.03363408287556
00-0026197,2021,KC,3.9605570793467075,1.0454216110114483
00-0027948,2021,TB,2.6594501022350325,1.7948396238074842
00-0036879,2021,IND,-0.40418903957684504,-1.262179799611392
00-0034438,2021,TEN,2.9770087596336623,0.7766546257376405
00-0034899,2021,LA,1.1160450122033474,0.20954015732556686
00-0034343,2021,ATL,1.3977420044931879,0.38672656239960657
00-0022942,2021,,,
00-0023682,2021,WAS,,
00-0026158,2021,NYJ,,
00-0026544,2021,LAC,2.537393365922223,
00-0029567,2021,CHI,,
00-0030533,2021,,,
00-0031288,2021,,,
00-0031395,2021,WAS,,
00-0032245,2021,MIN,2.088007938742515,0.5025562958331538
00-0032436,2021,,,
00-0032792,2021,,,
00-0033319,2021,CLE,1.3617873901920956,1.3171088962527668
00-0033537,2021,,,
00-0033550,2021,BUF,3.794997087739004,3.03363408287556
00-0033936,2021,JAX,,
00-0033949,2021,,,
00-0033958,2021,LV,1.3250137085460394,-0.04221033462746582
00-0034131,2021,GB,3.94816389936156,2.615930476795894
00-0034577,2021,WAS,,
00-0034771,2021,PIT,1.339969989554994,3.8909462422018635
00-0034955,2021,DEN,0.8743815978620189,0.3896701698361806
00-0035040,2021,DET,0.7440339791117545,-1.964728382965628
00-0035146,2021,,,
00-0035264,2021,,,
00-0035282,2021,,,
00-0035752,2021,ARI,2.326525298630981,1.4180652596813204
00-0036226,2021,IND,-0.40418903957684504,-1.262179799611392
00-0036929,2021,NO,,
00-0036946,2021,MIN,2.088007938742515,0.5025562958331538
00-0036223,2021,IND,-0.40418903957684504,-1.262179799611392
00-0032764,2021,TEN,2.9770087596336623,0.7766546257376405
00-0033699,2021,LAC,2.537393365922223,
00-0033906,2021,NO,,
00-0033280,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0033553,2021,ARI,2.326525298630981,1.4180652596813204
00-0033856,2021,TB,2.6594501022350325,1.7948396238074842
00-0034791,2021,CLE,1.3617873901920956,1.3171088962527668
00-0036893,2021,PIT,1.339969989554994,3.8909462422018635
00-0033893,2021,MIN,2.088007938742515,0.5025562958331538
00-0036275,2021,DET,0.7440339791117545,-1.964728382965628
00-0035685,2021,CHI,,
00-0033897,2021,CIN,1.4123838107888096,
00-0030578,2021,ATL,1.3977420044931879,0.38672656239960657
00-0036328,2021,WAS,,
00-0033045,2021,DAL,3.4401154641223863,3.186903144518944
00-0033293,2021,GB,3.94816389936156,2.615930476795894
00-0035657,2021,NE,,
00-0035700,2021,LV,1.3250137085460394,-0.04221033462746582
00-0033923,2021,CLE,1.3617873901920956,1.3171088962527668
00-0034750,2021,SEA,2.5331072747114054,0.22923730734660897
00-0035664,2021,LA,1.1160450122033474,0.20954015732556686
00-0032257,2021,MIA,-0.2565779043948795,
00-0032144,2021,DEN,0.8743815978620189,0.3896701698361806
00-0035831,2021,JAX,,
00-0033594,2021,SEA,2.5331072747114054,0.22923730734660897
00-0036567,2021,SF,0.3885898256738174,
00-0036997,2021,DEN,0.8743815978620189,0.3896701698361806
00-0034844,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0036924,2021,NYJ,,
00-0032602,2021,WAS,,
00-0034681,2021,ARI,2.326525298630981,1.4180652596813204
00-0036265,2021,GB,3.94816389936156,2.615930476795894
00-0035250,2021,BUF,3.794997087739004,3.03363408287556
00-0034301,2021,KC,3.9605570793467075,1.0454216110114483
00-0036360,2021,KC,3.9605570793467075,1.0454216110114483
00-0035261,2021,DAL,3.4401154641223863,3.186903144518944
00-0033925,2021,TEN,2.9770087596336623,0.7766546257376405
00-0035311,2021,MIA,-0.2565779043948795,
00-0031062,2021,NE,,
00-0034414,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0036875,2021,NE,,
00-0033948,2021,DET,0.7440339791117545,-1.964728382965628
00-0031285,2021,BAL,2.537281393241249,-2.19836527940878
00-0035243,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0034253,2021,TEN,2.9770087596336623,0.7766546257376405
00-0032972,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0032780,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0036555,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0033118,2021,LV,1.3250137085460394,-0.04221033462746582
00-0030513,2021,BAL,2.537281393241249,-2.19836527940878
00-0034972,2021,MIN,2.088007938742515,0.5025562958331538
00-0032063,2021,ATL,1.3977420044931879,0.38672656239960657
00-0027966,2021,NO,,
00-0035628,2021,CLE,1.3617873901920956,1.3171088962527668
00-0036251,2021,BUF,3.794997087739004,3.03363408287556
00-0034845,2021,LA,1.1160450122033474,0.20954015732556686
00-0035567,2021,DET,0.7440339791117545,-1.964728382965628
00-0036919,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0035537,2021,NYJ,,
00-0025394,2021,SEA,2.5331072747114054,0.22923730734660897
00-0029239,2021,NE,,
00-0032426,2021,SEA,2.5331072747114054,0.22923730734660897
00-0034440,2021,LAC,2.537393365922223,
00-0030288,2021,HOU,,
00-0034367,2021,IND,-0.40418903957684504,-1.262179799611392
00-0036984,2021,SF,0.3885898256738174,
00-0035715,2021,KC,3.9605570793467075,1.0454216110114483
00-0032187,2021,HOU,,
00-0032741,2021,LV,1.3250137085460394,-0.04221033462746582
00-0036450,2021,TB,2.6594501022350325,1.7948396238074842
00-0034115,2021,SF,0.3885898256738174,
00-0032104,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0036457,2021,BAL,2.537281393241249,-2.19836527940878
00-0034816,2021,TB,2.6594501022350325,1.7948396238074842
00-0035187,2021,NYJ,,
00-0036906,2021,CHI,,
00-0030496,2021,TB,2.6594501022350325,1.7948396238074842
00-0030874,2021,CHI,,
00-0033308,2021,BUF,3.794997087739004,3.03363408287556
00-0033955,2021,TEN,2.9770087596336623,0.7766546257376405
00-0036842,2021,MIN,2.088007938742515,0.5025562958331538
00-0032058,2021,NYJ,,
00-0036670,2021,DET,0.7440339791117545,-1.964728382965628
00-0035594,2021,SEA,2.5331072747114054,0.22923730734660897
00-0032975,2021,WAS,,
00-0033526,2021,CIN,1.4123838107888096,
00-0033854,2021,JAX,,
00-0036425,2021,SEA,2.5331072747114054,0.22923730734660897
00-0030456,2021,TB,2.6594501022350325,1.7948396238074842
00-0036755,2021,WAS,,
00-0031045,2021,JAX,,
00-0036096,2021,NE,,
00-0033725,2021,DAL,3.4401154641223863,3.186903144518944
00-0034109,2021,MIA,-0.2565779043948795,
00-0036493,2021,IND,-0.40418903957684504,-1.262179799611392
00-0031806,2021,MIA,-0.2565779043948795,
00-0034614,2021,DET,0.7440339791117545,-1.964728382965628
00-0035806,2021,SF,0.3885898256738174,
00-0036857,2021,CIN,1.4123838107888096,
00-0036383,2021,ARI,2.326525298630981,1.4180652596813204
00-0036654,2021,CLE,1.3617873901920956,1.3171088962527668
00-0034311,2021,CLE,1.3617873901920956,1.3171088962527668
00-0036020,2021,MIA,-0.2565779043948795,
00-0035973,2021,GB,3.94816389936156,2.615930476795894
00-0035273,2021,ATL,1.3977420044931879,0.38672656239960657
00-0034838,2021,HOU,,
00-0033950,2021,MIN,2.088007938742515,0.5025562958331538
00-0033951,2021,IND,-0.40418903957684504,-1.262179799611392
00-0035860,2021,NO,,
00-0031376,2021,KC,3.9605570793467075,1.0454216110114483
00-0036650,2021,LAC,2.537393365922223,
00-0034208,2021,DEN,0.8743815978620189,0.3896701698361806
00-0033025,2021,LV,1.3250137085460394,-0.04221033462746582
00-0036370,2021,LAC,2.537393365922223,
00-0034331,2021,HOU,,
00-0036269,2021,NYJ,,
00-0035924,2021,ARI,2.326525298630981,1.4180652596813204
00-0032450,2021,NO,,
00-0036669,2021,GB,3.94816389936156,2.615930476795894
00-0035217,2021,PIT,1.339969989554994,3.8909462422018635
00-0033296,2021,WAS,,
00-0035342,2021,MIA,-0.2565779043948795,
00-0036414,2021,LA,1.1160450122033474,0.20954015732556686
00-0034799,2021,PIT,1.339969989554994,3.8909462422018635
00-0036727,2021,NO,,
00-0036569,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0035726,2021,NE,,
00-0034433,2021,NYJ,,
00-0036698,2021,JAX,,
00-0034597,2021,CHI,,
00-0034164,2021,SF,0.3885898256738174,
00-0036860,2021,LA,1.1160450122033474,0.20954015732556686
00-0034959,2021,DEN,0.8743815978620189,0.3896701698361806
00-0035218,2021,LV,1.3250137085460394,-0.04221033462746582
00-0035304,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0036799,2021,SEA,2.5331072747114054,0.22923730734660897
00-0036950,2021,ATL,1.3977420044931879,0.38672656239960657
00-0028063,2021,BUF,3.794997087739004,3.03363408287556
00-0030465,2021,TB,2.6594501022350325,1.7948396238074842
00-0031687,2021,SF,0.3885898256738174,
00-0032782,2021,WAS,,
00-0033567,2021,SF,0.3885898256738174,
00-0034184,2021,,,
00-0034378,2021,DAL,3.4401154641223863,3.186903144518944
00-0034400,2021,TEN,2.9770087596336623,0.7766546257376405
00-0034449,2021,LA,1.1160450122033474,0.20954015732556686
00-0034578,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0034808,2021,CLE,1.3617873901920956,1.3171088962527668
00-0034975,2021,,,
00-0035184,2021,NO,,
00-0035268,2021,JAX,,
00-0035291,2021,CIN,1.4123838107888096,
00-0035448,2021,DEN,0.8743815978620189,0.3896701698361806
00-0035760,2021,SF,0.3885898256738174,
00-0035835,2021,JAX,,
00-0035898,2021,LAC,2.537393365922223,
00-0035957,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0036069,2021,HOU,,
00-0036139,2021,,,
00-0036158,2021,,,
00-0036208,2021,CHI,,
00-0036278,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0036297,2021,TEN,2.9770087596336623,0.7766546257376405
00-0036336,2021,PIT,1.339969989554994,3.8909462422018635
00-0036523,2021,LV,1.3250137085460394,-0.04221033462746582
00-0036582,2021,BAL,2.537281393241249,-2.19836527940878
00-0036734,2021,CIN,1.4123838107888096,
00-0036768,2021,DAL,3.4401154641223863,3.186903144518944
00-0034753,2021,BAL,2.537281393241249,-2.19836527940878
00-0030506,2021,KC,3.9605570793467075,1.0454216110114483
00-0027656,2021,TB,2.6594501022350325,1.7948396238074842
00-0033357,2021,NO,,
00-0035229,2021,DET,0.7440339791117545,-1.964728382965628
00-0033288,2021,SF,0.3885898256738174,
00-0034383,2021,DAL,3.4401154641223863,3.186903144518944
00-0031610,2021,LV,1.3250137085460394,-0.04221033462746582
00-0034351,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0036970,2021,ATL,1.3977420044931879,0.38672656239960657
00-0035689,2021,BUF,3.794997087739004,3.03363408287556
00-0030061,2021,ARI,2.326525298630981,1.4180652596813204
00-0035644,2021,DEN,0.8743815978620189,0.3896701698361806
00-0033090,2021,NE,,
00-0034829,2021,MIA,-0.2565779043948795,
00-0031260,2021,WAS,,
00-0036894,2021,PIT,1.339969989554994,3.8909462422018635
00-0027061,2021,LAC,2.537393365922223,
00-0031558,2021,ARI,2.326525298630981,1.4180652596813204
00-0033110,2021,LA,1.1160450122033474,0.20954015732556686
00-0034270,2021,MIN,2.088007938742515,0.5025562958331538
00-0033895,2021,SEA,2.5331072747114054,0.22923730734660897
00-0033885,2021,CLE,1.3617873901920956,1.3171088962527668
00-0031951,2021,JAX,,
00-0036290,2021,CHI,,
00-0034011,2021,JAX,,
00-0033881,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0032134,2021,CIN,1.4123838107888096,
00-0033757,2021,GB,3.94816389936156,2.615930476795894
00-0036556,2021,HOU,,
00-0035547,2021,KC,3.9605570793467075,1.0454216110114483
00-0032392,2021,CLE,1.3617873901920956,1.3171088962527668
00-0036423,2021,DEN,0.8743815978620189,0.3896701698361806
00-0033611,2021,WAS,,
00-0033217,2021,IND,-0.40418903957684504,-1.262179799611392
00-0034830,2021,ATL,1.3977420044931879,0.38672656239960657
00-0034981,2021,LV,1.3250137085460394,-0.04221033462746582
00-0036422,2021,NO,,
00-0030181,2021,IND,-0.40418903957684504,-1.262179799611392
00-0035562,2021,CHI,,
00-0030108,2021,NYJ,,
00-0033455,2021,TEN,2.9770087596336623,0.7766546257376405
00-0035329,2021,LAC,2.537393365922223,
00-0032214,2021,NYJ,,
00-0032394,2021,NO,,
00-0031273,2021,TB,2.6594501022350325,1.7948396238074842
00-0036040,2021,NO,,
00-0031387,2021,PIT,1.339969989554994,3.8909462422018635
00-0036232,2021,CLE,1.3617873901920956,1.3171088962527668
00-0032141,2021,TEN,2.9770087596336623,0.7766546257376405
00-0033858,2021,NE,,
00-0034798,2021,MIA,-0.2565779043948795,
00-0033658,2021,DAL,3.4401154641223863,3.186903144518944
00-0036754,2021,DET,0.7440339791117545,-1.964728382965628
00-0027981,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0027696,2021,CHI,,
00-0036332,2021,GB,3.94816389936156,2.615930476795894
00-0037005,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0034159,2021,SEA,2.5331072747114054,0.22923730734660897
00-0031585,2021,TEN,2.9770087596336623,0.7766546257376405
00-0036628,2021,WAS,,
00-0033387,2021,JAX,,
00-0034364,2021,HOU,,
00-0035624,2021,NE,,
00-0024243,2021,GB,3.94816389936156,2.615930476795894
00-0032725,2021,LAC,2.537393365922223,
00-0033439,2021,HOU,,
00-0034365,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0036534,2021,DET,0.7440339791117545,-1.964728382965628
00-0036510,2021,NYJ,,
00-0035222,2021,PIT,1.339969989554994,3.8909462422018635
00-0033896,2021,MIA,-0.2565779043948795,
00-0033879,2021,TB,2.6594501022350325,1.7948396238074842
00-0036173,2021,TEN,2.9770087596336623,0.7766546257376405
00-0035345,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0035308,2021,BUF,3.794997087739004,3.03363408287556
00-0032135,2021,CHI,,
00-0035356,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0036032,2021,DAL,3.4401154641223863,3.186903144518944
00-0028097,2021,ATL,1.3977420044931879,0.38672656239960657
00-0031484,2021,JAX,,
00-0036876,2021,IND,-0.40418903957684504,-1.262179799611392
00-0033576,2021,DEN,0.8743815978620189,0.3896701698361806
00-0035249,2021,BAL,2.537281393241249,-2.19836527940878
00-0035572,2021,ATL,1.3977420044931879,0.38672656239960657
00-0033421,2021,HOU,,
00-0034073,2021,SF,0.3885898256738174,
00-0034766,2021,MIN,2.088007938742515,0.5025562958331538
00-0032062,2021,KC,3.9605570793467075,1.0454216110114483
00-0036637,2021,KC,3.9605570793467075,1.0454216110114483
00-0029738,2021,DET,0.7440339791117545,-1.964728382965628
00-0037011,2021,LAC,2.537393365922223,
00-0035631,2021,CIN,1.4123838107888096,
00-0036887,2021,JAX,,
00-0034988,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0031384,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0036244,2021,SEA,2.5331072747114054,0.22923730734660897
00-0036250,2021,GB,3.94816389936156,2.615930476795894
00-0033095,2021,NO,,
00-0035259,2021,NYJ,,
00-0036456,2021,GB,3.94816389936156,2.615930476795894
00-0032098,2021,NYJ,,
00-0036429,2021,SF,0.3885898256738174,
00-0029119,2021,LV,1.3250137085460394,-0.04221033462746582
00-0035603,2021,LA,1.1160450122033474,0.20954015732556686
00-0033528,2021,DAL,3.4401154641223863,3.186903144518944
00-0033338,2021,MIA,-0.2565779043948795,
00-0034193,2021,PIT,1.339969989554994,3.8909462422018635
00-0036741,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0033246,2021,LA,1.1160450122033474,0.20954015732556686
00-0036424,2021,LA,1.1160450122033474,0.20954015732556686
00-0037004,2021,MIA,-0.2565779043948795,
00-0028042,2021,MIN,2.088007938742515,0.5025562958331538
00-0035771,2021,CIN,1.4123838107888096,
00-0030155,2021,ARI,2.326525298630981,1.4180652596813204
00-0031598,2021,BAL,2.537281393241249,-2.19836527940878
00-0031690,2021,BAL,2.537281393241249,-2.19836527940878
00-0035428,2021,LV,1.3250137085460394,-0.04221033462746582
00-0033258,2021,ARI,2.326525298630981,1.4180652596813204
00-0032986,2021,CHI,,
00-0033720,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0035823,2021,MIN,2.088007938742515,0.5025562958331538
00-0035956,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0036438,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0036474,2021,WAS,,
00-0036825,2021,ATL,1.3977420044931879,0.38672656239960657
00-0031299,2021,,,
00-0033798,2021,,,
00-0034319,2021,TB,2.6594501022350325,1.7948396238074842
00-0034613,2021,,,
00-0034672,2021,NO,,
00-0034735,2021,TB,2.6594501022350325,1.7948396238074842
00-0034970,2021,,,
00-0036005,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0036145,2021,,,
00-0036194,2021,,,
00-0036692,2021,CLE,1.3617873901920956,1.3171088962527668
00-0033908,2021,LA,1.1160450122033474,0.20954015732556686
00-0031381,2021,GB,3.94816389936156,2.615930476795894
00-0036322,2021,MIN,2.088007938742515,0.5025562958331538
00-0035719,2021,SF,0.3885898256738174,
00-0027793,2021,TB,2.6594501022350325,1.7948396238074842
00-0033921,2021,TB,2.6594501022350325,1.7948396238074842
00-0033536,2021,LAC,2.537393365922223,
00-0035216,2021,PIT,1.339969989554994,3.8909462422018635
00-0032211,2021,SEA,2.5331072747114054,0.22923730734660897
00-0030279,2021,LAC,2.537393365922223,
00-0030035,2021,MIN,2.088007938742515,0.5025562958331538
00-0030431,2021,LA,1.1160450122033474,0.20954015732556686
00-0030564,2021,ARI,2.326525298630981,1.4180652596813204
00-0036900,2021,CIN,1.4123838107888096,
00-0031408,2021,TB,2.6594501022350325,1.7948396238074842
00-0031588,2021,BUF,3.794997087739004,3.03363408287556
00-0036613,2021,MIA,-0.2565779043948795,
00-0035640,2021,SEA,2.5331072747114054,0.22923730734660897
00-0033040,2021,KC,3.9605570793467075,1.0454216110114483
00-0031236,2021,HOU,,
00-0034983,2021,LV,1.3250137085460394,-0.04221033462746582
00-0036252,2021,IND,-0.40418903957684504,-1.262179799611392
00-0035662,2021,BAL,2.537281393241249,-2.19836527940878
00-0036358,2021,DAL,3.4401154641223863,3.186903144518944
00-0034827,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0034837,2021,ATL,1.3977420044931879,0.38672656239960657
00-0036963,2021,DET,0.7440339791117545,-1.964728382965628
00-0035676,2021,TEN,2.9770087596336623,0.7766546257376405
00-0036980,2021,NYJ,,
00-0036309,2021,CHI,,
00-0031544,2021,DAL,3.4401154641223863,3.186903144518944
00-0036357,2021,LV,1.3250137085460394,-0.04221033462746582
00-0035659,2021,WAS,,
00-0036410,2021,CIN,1.4123838107888096,
00-0033871,2021,NYJ,,
00-0034775,2021,ARI,2.326525298630981,1.4180652596813204
00-0034411,2021,ATL,1.3977420044931879,0.38672656239960657
00-0031382,2021,CLE,1.3617873901920956,1.3171088962527668
00-0036326,2021,PIT,1.339969989554994,3.8909462422018635
00-0036912,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0032385,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0033307,2021,NE,,
00-0029293,2021,JAX,,
00-0036277,2021,DET,0.7440339791117545,-1.964728382965628
00-0031547,2021,MIA,-0.2565779043948795,
00-0034764,2021,DAL,3.4401154641223863,3.186903144518944
00-0033375,2021,DEN,0.8743815978620189,0.3896701698361806
00-0034960,2021,NE,,
00-0033215,2021,TB,2.6594501022350325,1.7948396238074842
00-0036345,2021,MIN,2.088007938742515,0.5025562958331538
00-0034777,2021,JAX,,
00-0034521,2021,GB,3.94816389936156,2.615930476795894
00-0027942,2021,ARI,2.326525298630981,1.4180652596813204
00-0036219,2021,NO,,
00-0033009,2021,CIN,1.4123838107888096,
00-0035215,2021,NO,,
00-0034418,2021,DAL,3.4401154641223863,3.186903144518944
00-0036196,2021,BUF,3.794997087739004,3.03363408287556
00-0034348,2021,DEN,0.8743815978620189,0.3896701698361806
00-0036261,2021,SF,0.3885898256738174,
00-0026035,2021,HOU,,
00-0031941,2021,NYJ,,
00-0033572,2021,JAX,,
00-0027685,2021,BUF,3.794997087739004,3.03363408287556
00-0036415,2021,LA,1.1160450122033474,0.20954015732556686
00-0034860,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0032464,2021,DET,0.7440339791117545,-1.964728382965628
00-0034272,2021,GB,3.94816389936156,2.615930476795894
00-0036550,2021,BAL,2.537281393241249,-2.19836527940878
00-0036233,2021,CLE,1.3617873901920956,1.3171088962527668
00-0036407,2021,DEN,0.8743815978620189,0.3896701698361806
00-0032688,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0029000,2021,BUF,3.794997087739004,3.03363408287556
00-0034765,2021,NO,,
00-0036913,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0028002,2021,GB,3.94816389936156,2.615930476795894
00-0029608,2021,IND,-0.40418903957684504,-1.262179799611392
00-0034419,2021,NYJ,,
00-0036183,2021,NE,,
00-0036268,2021,JAX,,
00-0031235,2021,LA,1.1160450122033474,0.20954015732556686
00-0027944,2021,TEN,2.9770087596336623,0.7766546257376405
00-0031428,2021,CHI,,
00-0036936,2021,ARI,2.326525298630981,1.4180652596813204
00-0035140,2021,KC,3.9605570793467075,1.0454216110114483
00-0033943,2021,DET,0.7440339791117545,-1.964728382965628
00-0032951,2021,JAX,,
00-0036365,2021,LV,1.3250137085460394,-0.04221033462746582
00-0034297,2021,KC,3.9605570793467075,1.0454216110114483
00-0031549,2021,NE,,
00-0036271,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0036182,2021,TEN,2.9770087596336623,0.7766546257376405
00-0035414,2021,LAC,2.537393365922223,
00-0033932,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0036554,2021,HOU,,
00-0033251,2021,IND,-0.40418903957684504,-1.262179799611392
00-0033891,2021,LV,1.3250137085460394,-0.04221033462746582
00-0033857,2021,PIT,1.339969989554994,3.8909462422018635
00-0035639,2021,IND,-0.40418903957684504,-1.262179799611392
00-0036988,2021,LAC,2.537393365922223,
00-0031763,2021,WAS,,
00-0031325,2021,BAL,2.537281393241249,-2.19836527940878
00-0035208,2021,ATL,1.3977420044931879,0.38672656239960657
00-0036247,2021,SEA,2.5331072747114054,0.22923730734660897
00-0036635,2021,MIN,2.088007938742515,0.5025562958331538
00-0035406,2021,NO,,
00-0033681,2021,NYJ,,
00-0035535,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0032398,2021,HOU,,
00-0032054,2021,TB,2.6594501022350325,1.7948396238074842
00-0026189,2021,LV,1.3250137085460394,-0.04221033462746582
00-0034353,2021,PIT,1.339969989554994,3.8909462422018635
00-0036331,2021,BAL,2.537281393241249,-2.19836527940878
00-0036259,2021,SF,0.3885898256738174,
00-0033460,2021,NYG,-0.4189862271492629,-0.5554927601376911
00-0032009,2021,WAS,,
00-0036387,2021,PHI,-1.3527925712250755,-2.467363687269952
00-0030068,2021,CHI,,
00-0034676,2021,PIT,1.339969989554994,3.8909462422018635
00-0032128,2021,HOU,,
00-0036627,2021,TEN,2.9770087596336623,0.7766546257376405
00-0034652,2021,TEN,2.9770087596336623,0.7766546257376405
00-0036412,2021,DEN,0.8743815978620189,0.3896701698361806
00-0030525,2021,JAX,,
00-0031868,2021,CHI,,
00-0029632,2021,SF,0.3885898256738174,
00-0033555,2021,MIA,-0.2565779043948795,
00-0034052,2021,CAR,-1.5891357911650914,-1.5491441682581713
00-0032355,2021,TEN,2.9770087596336623,0.7766546257376405
00-0032977,2021,CLE,1.3617873901920956,1.3171088962527668
00-0035126,2021,ARI,2.326525298630981,1.4180652596813204
00-0034867,2021,DAL,3.4401154641223863,3.186903144518944
00-0034104,2021,WAS,,
00-0036620,2021,SEA,2.5331072747114054,0.22923730734660897
00-0032980,2021,TEN,2.9770087596336623,0.7766546257376405
00-0034407,2021,PIT,1.339969989554994,3.8909462422018635
00-0032775,2021,KC,3.9605570793467075,1.0454216110114483
00-0036427,2021,TB,2.6594501022350325,1.7948396238074842
00-0036110,2021,CLE,1.3617873901920956,1.3171088962527668
00-0032791,2021,CHI,,
